Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Total_Activity_Hours,Study_Sleep_Ratio
0.3666666666666667,0.1083333333333333,0.4083333333333334,0.0083333333333333,0.1083333333333333,0.845,2,0.5916666666666666,0.8979591836734694
0.2208333333333333,0.0458333333333333,0.2625,0.0625,0.4083333333333334,0.6875,0,0.7375,0.8412698412698411
0.2666666666666666,0.125,0.3,0.1958333333333333,0.1125,0.7575,1,0.7,0.8888888888888887
0.2208333333333333,0.0833333333333333,0.2166666666666666,0.0166666666666666,0.4624999999999999,0.5775,2,0.7833333333333331,1.0192307692307694
0.2791666666666667,0.15,0.2125,0.1666666666666666,0.1916666666666666,0.795,2,0.7875,1.3137254901960784
0.4083333333333334,0.0916666666666666,0.4041666666666666,0.0041666666666666,0.0916666666666666,0.79,2,0.5958333333333332,1.0103092783505156
0.3625,0.1625,0.2625,0.1374999999999999,0.075,0.8,2,0.7374999999999998,1.380952380952381
0.25,0.0958333333333333,0.3041666666666666,0.2416666666666666,0.1083333333333333,0.645,1,0.6958333333333332,0.8219178082191783
0.2333333333333333,0.0249999999999999,0.2541666666666666,0.0625,0.425,0.7675,0,0.7458333333333331,0.918032786885246
0.3875,0.0916666666666666,0.3166666666666666,0.0249999999999999,0.1791666666666666,0.87,2,0.6833333333333331,1.2236842105263162
0.2208333333333333,0.1166666666666666,0.3208333333333333,0.0208333333333333,0.3208333333333333,0.7325,0,0.6791666666666665,0.6883116883116883
0.3041666666666666,0.0791666666666666,0.2416666666666666,0.2375,0.1374999999999999,0.795,2,0.7583333333333331,1.2586206896551724
0.3041666666666666,0.0666666666666666,0.3458333333333334,0.1374999999999999,0.1458333333333333,0.82,1,0.6541666666666663,0.8795180722891562
0.2208333333333333,0.0875,0.375,0.1166666666666666,0.1999999999999999,0.6675,0,0.6249999999999998,0.5888888888888888
0.2416666666666666,0.0541666666666666,0.3666666666666667,0.1291666666666666,0.2083333333333333,0.6775,0,0.6333333333333331,0.6590909090909088
0.25,0.1458333333333333,0.3916666666666666,0.1833333333333333,0.0291666666666666,0.71,1,0.6083333333333332,0.6382978723404257
0.4125,0.1291666666666666,0.2125,0.0166666666666666,0.2291666666666666,0.7925,2,0.7874999999999998,1.9411764705882353
0.3041666666666666,0.15,0.3208333333333333,0.1125,0.1125,0.7875,1,0.6791666666666667,0.9480519480519479
0.3791666666666666,0.0625,0.3708333333333333,0.1791666666666666,0.0083333333333333,0.8025,2,0.6291666666666665,1.0224719101123594
0.25,0.0875,0.2666666666666666,0.1999999999999999,0.1958333333333333,0.8175,1,0.7333333333333332,0.9375000000000002
0.375,0.0666666666666666,0.3999999999999999,0.0833333333333333,0.075,0.8925,2,0.5999999999999999,0.9375000000000002
0.2416666666666666,0.1166666666666666,0.375,0.0791666666666666,0.1875,0.7,0,0.6249999999999998,0.6444444444444443
0.2458333333333333,0.15,0.3458333333333334,0.0375,0.2208333333333333,0.7,0,0.6541666666666666,0.7108433734939756
0.3,0.1041666666666666,0.225,0.2208333333333333,0.15,0.77,2,0.7749999999999999,1.3333333333333333
0.4083333333333334,0.0708333333333333,0.4125,0.0708333333333333,0.0375,0.9375,2,0.5875,0.9898989898989901
0.3416666666666666,0.0291666666666666,0.3916666666666666,0.0999999999999999,0.1374999999999999,0.8675,2,0.608333333333333,0.8723404255319149
0.3583333333333333,0.15,0.225,0.1833333333333333,0.0833333333333333,0.9525,2,0.7749999999999999,1.5925925925925923
0.2458333333333333,0.1416666666666666,0.3791666666666666,0.125,0.1083333333333333,0.67,0,0.6208333333333331,0.6483516483516484
0.3083333333333333,0.1374999999999999,0.3041666666666666,0.0875,0.1625,0.835,1,0.6958333333333332,1.0136986301369864
0.3125,0.1374999999999999,0.2791666666666667,0.0416666666666666,0.2291666666666666,0.8225,1,0.7208333333333331,1.1194029850746268
0.2291666666666666,0.0416666666666666,0.2375,0.0875,0.4041666666666666,0.7325,2,0.7624999999999998,0.9649122807017542
0.3041666666666666,0.125,0.3458333333333334,0.1416666666666666,0.0833333333333333,0.8225,1,0.6541666666666665,0.8795180722891562
0.3083333333333333,0.1625,0.3416666666666666,0.0249999999999999,0.1625,0.755,1,0.6583333333333332,0.9024390243902439
0.35,0.0541666666666666,0.35,0.0166666666666666,0.2291666666666666,0.83,2,0.6499999999999998,1.0
0.2541666666666666,0.1374999999999999,0.2666666666666666,0.1625,0.1791666666666666,0.715,1,0.7333333333333331,0.953125
0.3541666666666667,0.0875,0.2708333333333333,0.0541666666666666,0.2333333333333333,0.845,2,0.7291666666666665,1.307692307692308
0.3916666666666666,0.1291666666666666,0.3708333333333333,0.0708333333333333,0.0375,0.8625,2,0.6291666666666665,1.0561797752808988
0.2625,0.15,0.35,0.1333333333333333,0.1041666666666666,0.73,1,0.6499999999999999,0.7500000000000001
0.3041666666666666,0.1458333333333333,0.3208333333333333,0.0875,0.1416666666666666,0.725,1,0.6791666666666665,0.9480519480519479
0.4125,0.0166666666666666,0.2958333333333333,0.0124999999999999,0.2625,0.8875,2,0.7041666666666666,1.3943661971830987
0.2666666666666666,0.1416666666666666,0.2708333333333333,0.2291666666666666,0.0916666666666666,0.75,1,0.7291666666666664,0.9846153846153844
0.3666666666666667,0.1333333333333333,0.2125,0.2416666666666666,0.0458333333333333,0.7825,2,0.7874999999999999,1.7254901960784315
0.3791666666666666,0.0458333333333333,0.3916666666666666,0.0208333333333333,0.1625,0.895,2,0.6083333333333332,0.9680851063829787
0.3541666666666667,0.0916666666666666,0.2291666666666666,0.0625,0.2625,0.8175,2,0.7708333333333333,1.545454545454546
0.2708333333333333,0.0999999999999999,0.2708333333333333,0.075,0.2833333333333333,0.7275,1,0.7291666666666665,1.0
0.3625,0.0083333333333333,0.3958333333333333,0.1999999999999999,0.0333333333333333,0.875,2,0.6041666666666665,0.9157894736842105
0.3958333333333333,0.0291666666666666,0.225,0.0583333333333333,0.2916666666666667,0.9425,2,0.7749999999999999,1.759259259259259
0.375,0.0041666666666666,0.3291666666666666,0.25,0.0416666666666666,0.84,2,0.6708333333333332,1.1392405063291142
0.2208333333333333,0.1374999999999999,0.3333333333333333,0.0291666666666666,0.2791666666666667,0.7575,0,0.6666666666666664,0.6625
0.2291666666666666,0.15,0.3458333333333334,0.2083333333333333,0.0666666666666666,0.715,0,0.6541666666666665,0.6626506024096382
0.3166666666666666,0.0708333333333333,0.2749999999999999,0.1083333333333333,0.2291666666666666,0.835,1,0.7249999999999998,1.1515151515151516
0.3708333333333333,0.0999999999999999,0.3958333333333333,0.0583333333333333,0.075,0.915,2,0.6041666666666665,0.9368421052631578
0.3333333333333333,0.1166666666666666,0.2583333333333333,0.1291666666666666,0.1625,0.865,1,0.7416666666666665,1.2903225806451615
0.2291666666666666,0.0625,0.3083333333333333,0.1625,0.2375,0.7125,0,0.6916666666666665,0.7432432432432431
0.3625,0.0833333333333333,0.3416666666666666,0.0166666666666666,0.1958333333333333,0.855,2,0.6583333333333332,1.0609756097560976
0.2625,0.0583333333333333,0.3083333333333333,0.0124999999999999,0.3583333333333333,0.715,1,0.6916666666666664,0.8513513513513515
0.4125,0.0541666666666666,0.3083333333333333,0.0458333333333333,0.1791666666666666,0.8375,2,0.6916666666666664,1.337837837837838
0.3374999999999999,0.0458333333333333,0.25,0.1291666666666666,0.2375,0.7875,2,0.7499999999999998,1.3499999999999996
0.375,0.0958333333333333,0.3166666666666666,0.0625,0.15,0.8,2,0.6833333333333333,1.1842105263157898
0.4041666666666666,0.0666666666666666,0.225,0.1541666666666666,0.15,0.8475,2,0.7749999999999998,1.796296296296296
0.3125,0.1458333333333333,0.3125,0.1625,0.0666666666666666,0.7425,1,0.6874999999999999,1.0
0.4166666666666667,0.0208333333333333,0.2666666666666666,0.0999999999999999,0.1958333333333333,0.785,2,0.7333333333333332,1.5625000000000004
0.3958333333333333,0.1208333333333333,0.3333333333333333,0.0458333333333333,0.1041666666666666,0.7775,2,0.6666666666666665,1.1875
0.3791666666666666,0.1583333333333333,0.3791666666666666,0.0,0.0833333333333333,0.8175,2,0.6208333333333331,1.0
0.2625,0.0083333333333333,0.3333333333333333,0.1708333333333333,0.225,0.7425,1,0.6666666666666666,0.7875000000000001
0.2333333333333333,0.0625,0.3041666666666666,0.0916666666666666,0.3083333333333333,0.7,0,0.6958333333333331,0.7671232876712331
0.3666666666666667,0.0124999999999999,0.225,0.0875,0.3083333333333333,0.78,2,0.7749999999999999,1.6296296296296298
0.4041666666666666,0.1125,0.35,0.0499999999999999,0.0833333333333333,0.86,2,0.6499999999999998,1.1547619047619047
0.3416666666666666,0.1541666666666666,0.3374999999999999,0.1458333333333333,0.0208333333333333,0.8075,2,0.6624999999999998,1.0123456790123457
0.3583333333333333,0.0208333333333333,0.3958333333333333,0.0166666666666666,0.2083333333333333,0.765,2,0.6041666666666665,0.9052631578947368
0.2125,0.0708333333333333,0.2708333333333333,0.1208333333333333,0.325,0.6975,0,0.7291666666666667,0.7846153846153846
0.3291666666666666,0.0083333333333333,0.2333333333333333,0.1416666666666666,0.2875,0.86,2,0.7666666666666665,1.4107142857142856
0.3458333333333334,0.1416666666666666,0.3541666666666667,0.0666666666666666,0.0916666666666666,0.7675,2,0.6458333333333333,0.9764705882352942
0.35,0.0458333333333333,0.2708333333333333,0.1958333333333333,0.1374999999999999,0.885,2,0.7291666666666665,1.2923076923076924
0.3791666666666666,0.1416666666666666,0.3999999999999999,0.0333333333333333,0.0458333333333333,0.8275,2,0.5999999999999999,0.9479166666666667
0.2749999999999999,0.0958333333333333,0.2875,0.15,0.1916666666666666,0.8,1,0.7124999999999998,0.9565217391304346
0.2875,0.0291666666666666,0.3,0.0375,0.3458333333333334,0.815,1,0.7,0.9583333333333333
0.3958333333333333,0.0583333333333333,0.2416666666666666,0.0083333333333333,0.2958333333333333,0.9225,2,0.7583333333333332,1.637931034482759
0.2791666666666667,0.0124999999999999,0.2916666666666667,0.0791666666666666,0.3374999999999999,0.82,1,0.708333333333333,0.9571428571428571
0.35,0.0999999999999999,0.2833333333333333,0.0541666666666666,0.2125,0.8125,2,0.7166666666666665,1.2352941176470589
0.35,0.0249999999999999,0.3083333333333333,0.0083333333333333,0.3083333333333333,0.83,2,0.6916666666666664,1.1351351351351353
0.3125,0.1625,0.2875,0.0083333333333333,0.2291666666666666,0.7775,1,0.7124999999999999,1.0869565217391306
0.2416666666666666,0.0041666666666666,0.3666666666666667,0.1166666666666666,0.2708333333333333,0.7,0,0.6333333333333331,0.6590909090909088
0.2666666666666666,0.15,0.2333333333333333,0.2375,0.1125,0.775,2,0.7666666666666666,1.1428571428571428
0.3333333333333333,0.1374999999999999,0.4125,0.0333333333333333,0.0833333333333333,0.7825,1,0.5874999999999998,0.8080808080808081
0.4083333333333334,0.0666666666666666,0.2875,0.0791666666666666,0.1583333333333333,0.8075,2,0.7124999999999999,1.420289855072464
0.325,0.0916666666666666,0.3666666666666667,0.1791666666666666,0.0375,0.8,1,0.6333333333333332,0.8863636363636364
0.3,0.0499999999999999,0.2625,0.0499999999999999,0.3374999999999999,0.7625,1,0.7374999999999997,1.1428571428571428
0.2666666666666666,0.1625,0.325,0.0833333333333333,0.1625,0.7175,1,0.6749999999999998,0.8205128205128203
0.3291666666666666,0.0249999999999999,0.3,0.1583333333333333,0.1875,0.67,1,0.6999999999999998,1.097222222222222
0.4166666666666667,0.1458333333333333,0.3374999999999999,0.0583333333333333,0.0416666666666666,0.86,2,0.6625,1.2345679012345683
0.3374999999999999,0.0333333333333333,0.2916666666666667,0.0083333333333333,0.3291666666666666,0.935,2,0.7083333333333331,1.1571428571428568
0.2541666666666666,0.1625,0.3958333333333333,0.1333333333333333,0.0541666666666666,0.6525,1,0.6041666666666665,0.6421052631578946
0.3208333333333333,0.1458333333333333,0.2375,0.1958333333333333,0.0999999999999999,0.8025,2,0.7624999999999997,1.3508771929824561
0.2666666666666666,0.1458333333333333,0.4041666666666666,0.0291666666666666,0.1541666666666666,0.7225,1,0.595833333333333,0.6597938144329897
0.3041666666666666,0.1625,0.3083333333333333,0.1958333333333333,0.0291666666666666,0.685,1,0.6916666666666664,0.9864864864864864
0.2666666666666666,0.0333333333333333,0.3666666666666667,0.0958333333333333,0.2375,0.8025,1,0.6333333333333332,0.7272727272727271
0.3166666666666666,0.0833333333333333,0.3291666666666666,0.2166666666666666,0.0541666666666666,0.7825,1,0.6708333333333331,0.9620253164556961
0.3791666666666666,0.1291666666666666,0.3291666666666666,0.1541666666666666,0.0083333333333333,0.855,2,0.6708333333333331,1.1518987341772151
0.25,0.0166666666666666,0.3875,0.1083333333333333,0.2375,0.755,1,0.6124999999999999,0.6451612903225806
0.3374999999999999,0.1541666666666666,0.2125,0.1208333333333333,0.175,0.6575,2,0.7874999999999999,1.5882352941176467
0.35,0.1208333333333333,0.3541666666666667,0.0249999999999999,0.15,0.7675,2,0.6458333333333331,0.988235294117647
0.375,0.0458333333333333,0.2541666666666666,0.2375,0.0875,0.7675,2,0.7458333333333333,1.475409836065574
0.2083333333333333,0.1666666666666666,0.35,0.2083333333333333,0.0666666666666666,0.725,0,0.6499999999999998,0.5952380952380951
0.3625,0.0249999999999999,0.3666666666666667,0.1875,0.0583333333333333,0.8525,2,0.6333333333333332,0.9886363636363635
0.3458333333333334,0.1291666666666666,0.3833333333333333,0.0875,0.0541666666666666,0.81,2,0.6166666666666666,0.9021739130434785
0.225,0.0666666666666666,0.2916666666666667,0.0166666666666666,0.3999999999999999,0.6575,0,0.7083333333333331,0.7714285714285714
0.2791666666666667,0.0166666666666666,0.375,0.2375,0.0916666666666666,0.6575,1,0.6249999999999999,0.7444444444444445
0.225,0.0833333333333333,0.375,0.175,0.1416666666666666,0.7125,0,0.6249999999999999,0.6
0.2208333333333333,0.0124999999999999,0.2916666666666667,0.075,0.3999999999999999,0.66,0,0.708333333333333,0.757142857142857
0.375,0.1541666666666666,0.2916666666666667,0.1625,0.0166666666666666,0.79,2,0.7083333333333331,1.2857142857142856
0.2749999999999999,0.0791666666666666,0.2541666666666666,0.1583333333333333,0.2333333333333333,0.75,1,0.7458333333333331,1.081967213114754
0.2833333333333333,0.1083333333333333,0.2333333333333333,0.2208333333333333,0.1541666666666666,0.77,2,0.7666666666666665,1.2142857142857144
0.3125,0.075,0.3291666666666666,0.1541666666666666,0.1291666666666666,0.7925,1,0.6708333333333332,0.9493670886075951
0.2583333333333333,0.1208333333333333,0.3791666666666666,0.1958333333333333,0.0458333333333333,0.7075,1,0.6208333333333331,0.6813186813186813
0.325,0.0875,0.2375,0.1958333333333333,0.1541666666666666,0.79,2,0.7624999999999998,1.368421052631579
0.2666666666666666,0.0208333333333333,0.3374999999999999,0.0124999999999999,0.3625,0.6525,1,0.6624999999999999,0.7901234567901235
0.3625,0.0541666666666666,0.2083333333333333,0.1291666666666666,0.2458333333333333,0.81,2,0.7916666666666665,1.7400000000000004
0.3833333333333333,0.0,0.2583333333333333,0.1833333333333333,0.175,0.8525,2,0.7416666666666667,1.4838709677419355
0.2749999999999999,0.0166666666666666,0.2833333333333333,0.0666666666666666,0.3583333333333333,0.7225,1,0.7166666666666663,0.9705882352941173
0.3708333333333333,0.15,0.3,0.1625,0.0166666666666666,0.8775,2,0.6999999999999998,1.236111111111111
0.2875,0.1625,0.225,0.1708333333333333,0.1541666666666666,0.6375,2,0.7749999999999998,1.2777777777777777
0.3416666666666666,0.1166666666666666,0.2083333333333333,0.0416666666666666,0.2916666666666667,0.8,2,0.7916666666666665,1.6400000000000001
0.3583333333333333,0.1125,0.4083333333333334,0.0916666666666666,0.0291666666666666,0.8275,2,0.5916666666666665,0.877551020408163
0.2708333333333333,0.0166666666666666,0.3708333333333333,0.1625,0.1791666666666666,0.7525,1,0.6291666666666665,0.7303370786516854
0.2166666666666666,0.0583333333333333,0.4083333333333334,0.125,0.1916666666666666,0.6225,0,0.5916666666666666,0.5306122448979589
0.25,0.0625,0.2833333333333333,0.0124999999999999,0.3916666666666666,0.61,1,0.7166666666666666,0.8823529411764706
0.3666666666666667,0.0708333333333333,0.3791666666666666,0.1541666666666666,0.0291666666666666,0.86,2,0.6208333333333332,0.9670329670329673
0.3083333333333333,0.1458333333333333,0.2541666666666666,0.1708333333333333,0.1208333333333333,0.72,1,0.7458333333333332,1.213114754098361
0.3333333333333333,0.0499999999999999,0.2375,0.1625,0.2166666666666666,0.7575,2,0.7624999999999997,1.4035087719298245
0.3416666666666666,0.0666666666666666,0.3583333333333333,0.0458333333333333,0.1875,0.865,2,0.6416666666666665,0.9534883720930233
0.3958333333333333,0.0458333333333333,0.2833333333333333,0.0124999999999999,0.2625,0.8575,2,0.7166666666666666,1.3970588235294117
0.2625,0.1374999999999999,0.2125,0.0958333333333333,0.2916666666666667,0.685,2,0.7875,1.2352941176470589
0.2791666666666667,0.0041666666666666,0.2333333333333333,0.1041666666666666,0.3791666666666666,0.6225,2,0.7666666666666665,1.1964285714285716
0.3208333333333333,0.0999999999999999,0.2083333333333333,0.1166666666666666,0.2541666666666666,0.78,2,0.7916666666666664,1.5400000000000003
0.4083333333333334,0.0875,0.35,0.0499999999999999,0.1041666666666666,0.9025,2,0.6499999999999999,1.166666666666667
0.3166666666666666,0.1625,0.2333333333333333,0.0041666666666666,0.2833333333333333,0.82,2,0.7666666666666666,1.357142857142857
0.3708333333333333,0.1333333333333333,0.2333333333333333,0.0666666666666666,0.1958333333333333,0.84,2,0.7666666666666666,1.5892857142857142
0.2791666666666667,0.0625,0.2083333333333333,0.075,0.375,0.8275,2,0.7916666666666666,1.3400000000000003
0.3416666666666666,0.1625,0.3833333333333333,0.0041666666666666,0.1083333333333333,0.815,2,0.6166666666666666,0.8913043478260869
0.3708333333333333,0.075,0.2916666666666667,0.075,0.1875,0.845,2,0.7083333333333333,1.2714285714285711
0.2208333333333333,0.0375,0.2583333333333333,0.1208333333333333,0.3625,0.69,0,0.7416666666666667,0.8548387096774193
0.2208333333333333,0.1583333333333333,0.4041666666666666,0.1708333333333333,0.0458333333333333,0.7825,0,0.5958333333333332,0.5463917525773195
0.4166666666666667,0.0916666666666666,0.4083333333333334,0.0083333333333333,0.075,0.8125,2,0.5916666666666666,1.0204081632653061
0.25,0.0249999999999999,0.3374999999999999,0.1958333333333333,0.1916666666666666,0.695,1,0.6624999999999999,0.7407407407407409
0.3291666666666666,0.0249999999999999,0.3791666666666666,0.1583333333333333,0.1083333333333333,0.875,1,0.6208333333333331,0.8681318681318682
0.2625,0.0583333333333333,0.3999999999999999,0.0708333333333333,0.2083333333333333,0.685,1,0.5999999999999999,0.6562500000000002
0.3041666666666666,0.15,0.3541666666666667,0.0124999999999999,0.1791666666666666,0.7325,1,0.645833333333333,0.8588235294117644
0.2375,0.1583333333333333,0.3166666666666666,0.0625,0.225,0.8175,0,0.6833333333333332,0.7500000000000001
0.3125,0.1125,0.225,0.0666666666666666,0.2833333333333333,0.7725,2,0.7749999999999999,1.3888888888888888
0.3208333333333333,0.0708333333333333,0.2166666666666666,0.0416666666666666,0.35,0.8575,2,0.7833333333333332,1.480769230769231
0.3,0.0333333333333333,0.2166666666666666,0.2125,0.2375,0.7475,2,0.7833333333333333,1.384615384615385
0.4083333333333334,0.0333333333333333,0.4083333333333334,0.15,0.0,0.8975,2,0.5916666666666667,1.0
0.3583333333333333,0.1625,0.325,0.0416666666666666,0.1125,0.9225,2,0.6749999999999999,1.1025641025641024
0.225,0.1041666666666666,0.4125,0.0458333333333333,0.2125,0.635,0,0.5874999999999999,0.5454545454545455
0.375,0.15,0.4041666666666666,0.0666666666666666,0.0041666666666666,0.86,2,0.5958333333333332,0.9278350515463919
0.3666666666666667,0.0249999999999999,0.3083333333333333,0.1791666666666666,0.1208333333333333,0.83,2,0.6916666666666665,1.1891891891891895
0.2583333333333333,0.1083333333333333,0.3458333333333334,0.0416666666666666,0.2458333333333333,0.8075,1,0.6541666666666665,0.7469879518072288
0.3125,0.0,0.2083333333333333,0.0875,0.3916666666666666,0.8,2,0.7916666666666666,1.5000000000000004
0.3999999999999999,0.0375,0.3416666666666666,0.0499999999999999,0.1708333333333333,0.905,2,0.6583333333333331,1.170731707317073
0.3583333333333333,0.0166666666666666,0.2958333333333333,0.0083333333333333,0.3208333333333333,0.8,2,0.7041666666666665,1.2112676056338028
0.3083333333333333,0.1083333333333333,0.2333333333333333,0.0708333333333333,0.2791666666666667,0.815,2,0.7666666666666666,1.3214285714285714
0.4166666666666667,0.0083333333333333,0.3666666666666667,0.0791666666666666,0.1291666666666666,0.865,2,0.6333333333333332,1.1363636363636362
0.2916666666666667,0.125,0.3999999999999999,0.175,0.0083333333333333,0.67,1,0.6,0.7291666666666669
0.3708333333333333,0.0416666666666666,0.325,0.0916666666666666,0.1708333333333333,0.885,2,0.6749999999999997,1.141025641025641
0.3458333333333334,0.0416666666666666,0.25,0.2291666666666666,0.1333333333333333,0.8125,2,0.7499999999999999,1.3833333333333335
0.2541666666666666,0.0083333333333333,0.2166666666666666,0.0458333333333333,0.475,0.68,2,0.7833333333333331,1.1730769230769231
0.3875,0.0458333333333333,0.4083333333333334,0.0916666666666666,0.0666666666666666,0.9475,2,0.5916666666666665,0.9489795918367346
0.3166666666666666,0.125,0.2666666666666666,0.0875,0.2041666666666667,0.7075,1,0.7333333333333333,1.1875
0.3958333333333333,0.1583333333333333,0.3958333333333333,0.0208333333333333,0.0291666666666666,0.85,2,0.6041666666666664,1.0
0.3125,0.0333333333333333,0.3333333333333333,0.0458333333333333,0.2749999999999999,0.8575,1,0.6666666666666665,0.9375
0.2791666666666667,0.1416666666666666,0.25,0.0166666666666666,0.3125,0.62,1,0.7499999999999999,1.1166666666666667
0.3791666666666666,0.1374999999999999,0.2791666666666667,0.1416666666666666,0.0625,0.85,2,0.7208333333333331,1.3582089552238803
0.3708333333333333,0.1083333333333333,0.2416666666666666,0.2208333333333333,0.0583333333333333,0.745,2,0.7583333333333332,1.5344827586206897
0.2958333333333333,0.0083333333333333,0.2333333333333333,0.1916666666666666,0.2708333333333333,0.7825,2,0.7666666666666666,1.2678571428571428
0.2083333333333333,0.0708333333333333,0.3166666666666666,0.0124999999999999,0.3916666666666666,0.6325,0,0.6833333333333331,0.6578947368421053
0.2583333333333333,0.0,0.3583333333333333,0.2416666666666666,0.1416666666666666,0.6775,1,0.6416666666666665,0.7209302325581396
0.2541666666666666,0.1125,0.3625,0.2125,0.0583333333333333,0.6425,1,0.6374999999999998,0.7011494252873561
0.2749999999999999,0.1208333333333333,0.3791666666666666,0.0416666666666666,0.1833333333333333,0.7125,1,0.6208333333333331,0.7252747252747251
0.2875,0.15,0.375,0.1833333333333333,0.0041666666666666,0.73,1,0.6249999999999999,0.7666666666666666
0.3333333333333333,0.1083333333333333,0.225,0.1374999999999999,0.1958333333333333,0.87,2,0.7749999999999999,1.4814814814814814
0.3541666666666667,0.0291666666666666,0.3708333333333333,0.1416666666666666,0.1041666666666666,0.8525,2,0.6291666666666665,0.955056179775281
0.2708333333333333,0.1208333333333333,0.3666666666666667,0.0249999999999999,0.2166666666666666,0.6675,1,0.6333333333333331,0.7386363636363635
0.3166666666666666,0.0833333333333333,0.2833333333333333,0.2333333333333333,0.0833333333333333,0.8125,1,0.7166666666666666,1.1176470588235292
0.3583333333333333,0.075,0.3999999999999999,0.1166666666666666,0.0499999999999999,0.8675,2,0.5999999999999998,0.8958333333333334
0.3583333333333333,0.1416666666666666,0.2666666666666666,0.1875,0.0458333333333333,0.795,2,0.7333333333333332,1.34375
0.2791666666666667,0.1625,0.3875,0.1208333333333333,0.0499999999999999,0.695,1,0.6124999999999998,0.7204301075268817
0.3583333333333333,0.0916666666666666,0.4041666666666666,0.0708333333333333,0.075,0.7675,2,0.5958333333333332,0.8865979381443299
0.3708333333333333,0.1208333333333333,0.2875,0.0041666666666666,0.2166666666666666,0.815,2,0.7124999999999998,1.289855072463768
0.3833333333333333,0.0,0.3541666666666667,0.2416666666666666,0.0208333333333333,0.77,2,0.6458333333333333,1.0823529411764705
0.3541666666666667,0.1374999999999999,0.3208333333333333,0.1833333333333333,0.0041666666666666,0.8,2,0.6791666666666665,1.1038961038961042
0.2208333333333333,0.0833333333333333,0.3583333333333333,0.2166666666666666,0.1208333333333333,0.7225,0,0.6416666666666665,0.6162790697674418
0.325,0.0666666666666666,0.2375,0.2166666666666666,0.1541666666666666,0.765,2,0.7624999999999997,1.368421052631579
0.2416666666666666,0.0499999999999999,0.2708333333333333,0.2166666666666666,0.2208333333333333,0.77,0,0.7291666666666664,0.8923076923076921
0.2625,0.1041666666666666,0.3291666666666666,0.2083333333333333,0.0958333333333333,0.7675,1,0.6708333333333332,0.7974683544303799
0.3958333333333333,0.0,0.35,0.0124999999999999,0.2416666666666666,0.7675,2,0.6499999999999999,1.130952380952381
0.2708333333333333,0.0583333333333333,0.3374999999999999,0.0833333333333333,0.25,0.765,1,0.6624999999999999,0.8024691358024693
0.3625,0.0666666666666666,0.2208333333333333,0.1958333333333333,0.1541666666666666,0.8,2,0.7791666666666665,1.6415094339622645
0.35,0.0541666666666666,0.2208333333333333,0.0916666666666666,0.2833333333333333,0.73,2,0.7791666666666665,1.5849056603773586
0.4041666666666666,0.1083333333333333,0.35,0.0875,0.0499999999999999,0.845,2,0.6499999999999999,1.1547619047619047
0.3666666666666667,0.0166666666666666,0.2666666666666666,0.0708333333333333,0.2791666666666667,0.7625,2,0.7333333333333333,1.3750000000000004
0.3,0.1625,0.2208333333333333,0.1291666666666666,0.1875,0.7575,2,0.7791666666666666,1.358490566037736
0.3625,0.1166666666666666,0.2958333333333333,0.0791666666666666,0.1458333333333333,0.78,2,0.7041666666666665,1.2253521126760565
0.2916666666666667,0.0458333333333333,0.25,0.1208333333333333,0.2916666666666667,0.7175,1,0.75,1.1666666666666667
0.3458333333333334,0.1625,0.3333333333333333,0.0124999999999999,0.1458333333333333,0.76,2,0.6666666666666665,1.0375000000000003
0.225,0.1583333333333333,0.2708333333333333,0.0249999999999999,0.3208333333333333,0.785,0,0.7291666666666665,0.8307692307692308
0.3416666666666666,0.0458333333333333,0.2125,0.2416666666666666,0.1583333333333333,0.875,2,0.7874999999999998,1.6078431372549018
0.2625,0.1125,0.3541666666666667,0.1541666666666666,0.1166666666666666,0.68,1,0.6458333333333331,0.7411764705882353
0.3333333333333333,0.1458333333333333,0.4041666666666666,0.0124999999999999,0.1041666666666666,0.755,1,0.5958333333333332,0.8247422680412372
0.2416666666666666,0.1583333333333333,0.3625,0.2083333333333333,0.0291666666666666,0.7375,0,0.6374999999999998,0.6666666666666665
0.3541666666666667,0.1125,0.2916666666666667,0.0041666666666666,0.2375,0.7525,2,0.7083333333333333,1.2142857142857142
0.3291666666666666,0.0416666666666666,0.3041666666666666,0.2375,0.0875,0.8525,1,0.6958333333333333,1.082191780821918
0.2458333333333333,0.1125,0.4125,0.0249999999999999,0.2041666666666667,0.705,0,0.5874999999999999,0.5959595959595959
0.2083333333333333,0.0708333333333333,0.2291666666666666,0.1875,0.3041666666666666,0.68,2,0.7708333333333331,0.9090909090909092
0.2625,0.0708333333333333,0.3583333333333333,0.0041666666666666,0.3041666666666666,0.7775,1,0.6416666666666666,0.7325581395348839
0.3291666666666666,0.1041666666666666,0.3416666666666666,0.0541666666666666,0.1708333333333333,0.77,1,0.6583333333333331,0.9634146341463414
0.25,0.1458333333333333,0.3625,0.0041666666666666,0.2375,0.7375,1,0.6375,0.6896551724137931
0.2583333333333333,0.0375,0.2666666666666666,0.0625,0.375,0.73,1,0.7333333333333333,0.9687500000000001
0.3625,0.0999999999999999,0.35,0.0166666666666666,0.1708333333333333,0.79,2,0.6499999999999998,1.0357142857142858
0.4083333333333334,0.1416666666666666,0.375,0.0625,0.0124999999999999,0.8725,2,0.625,1.088888888888889
