Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level
497,0.3625,0.05416666666666667,0.20833333333333334,0.12916666666666668,0.24583333333333335,0.81,2
498,0.3833333333333333,0.0,0.25833333333333336,0.18333333333333335,0.17500000000000002,0.8525,2
499,0.27499999999999997,0.016666666666666666,0.2833333333333333,0.06666666666666667,0.35833333333333334,0.7225,1
500,0.37083333333333335,0.15,0.3,0.1625,0.016666666666666666,0.8775,2
501,0.28750000000000003,0.1625,0.225,0.1708333333333333,0.15416666666666667,0.6375,2
502,0.3416666666666666,0.11666666666666665,0.20833333333333334,0.041666666666666664,0.2916666666666667,0.8,2
503,0.35833333333333334,0.1125,0.4083333333333334,0.09166666666666667,0.029166666666666664,0.8275,2
504,0.2708333333333333,0.016666666666666666,0.37083333333333335,0.1625,0.17916666666666667,0.7525,1
505,0.21666666666666667,0.05833333333333333,0.4083333333333334,0.125,0.19166666666666665,0.6225,0
506,0.25,0.0625,0.2833333333333333,0.012499999999999999,0.39166666666666666,0.61,1
507,0.3666666666666667,0.07083333333333333,0.37916666666666665,0.15416666666666667,0.029166666666666664,0.86,2
508,0.30833333333333335,0.14583333333333334,0.25416666666666665,0.1708333333333333,0.12083333333333333,0.72,1
509,0.3333333333333333,0.049999999999999996,0.23750000000000002,0.1625,0.21666666666666667,0.7575,2
510,0.3416666666666666,0.06666666666666667,0.35833333333333334,0.04583333333333334,0.1875,0.865,2
511,0.3958333333333333,0.04583333333333334,0.2833333333333333,0.012499999999999999,0.2625,0.8575,2
512,0.2625,0.13749999999999998,0.2125,0.09583333333333333,0.2916666666666667,0.685,2
513,0.2791666666666667,0.004166666666666667,0.2333333333333333,0.10416666666666667,0.37916666666666665,0.6225,2
514,0.32083333333333336,0.09999999999999999,0.20833333333333334,0.11666666666666665,0.25416666666666665,0.78,2
515,0.4083333333333334,0.08750000000000001,0.35000000000000003,0.049999999999999996,0.10416666666666667,0.9025,2
516,0.31666666666666665,0.1625,0.2333333333333333,0.004166666666666667,0.2833333333333333,0.82,2
517,0.37083333333333335,0.13333333333333333,0.2333333333333333,0.06666666666666667,0.19583333333333333,0.84,2
518,0.2791666666666667,0.0625,0.20833333333333334,0.075,0.375,0.8275,2
519,0.3416666666666666,0.1625,0.3833333333333333,0.004166666666666667,0.10833333333333334,0.815,2
520,0.37083333333333335,0.075,0.2916666666666667,0.075,0.1875,0.845,2
521,0.22083333333333333,0.0375,0.25833333333333336,0.12083333333333333,0.3625,0.69,0
522,0.22083333333333333,0.15833333333333333,0.4041666666666666,0.1708333333333333,0.04583333333333334,0.7825,0
523,0.4166666666666667,0.09166666666666667,0.4083333333333334,0.008333333333333333,0.075,0.8125,2
524,0.25,0.024999999999999998,0.33749999999999997,0.19583333333333333,0.19166666666666665,0.695,1
525,0.32916666666666666,0.024999999999999998,0.37916666666666665,0.15833333333333333,0.10833333333333334,0.875,1
526,0.2625,0.05833333333333333,0.39999999999999997,0.07083333333333333,0.20833333333333334,0.685,1
527,0.30416666666666664,0.15,0.3541666666666667,0.012499999999999999,0.17916666666666667,0.7325,1
528,0.23750000000000002,0.15833333333333333,0.31666666666666665,0.0625,0.225,0.8175,0
529,0.3125,0.1125,0.225,0.06666666666666667,0.2833333333333333,0.7725,2
530,0.32083333333333336,0.07083333333333333,0.21666666666666667,0.041666666666666664,0.35000000000000003,0.8575,2
531,0.3,0.03333333333333333,0.21666666666666667,0.2125,0.23750000000000002,0.7475,2
532,0.4083333333333334,0.03333333333333333,0.4083333333333334,0.15,0.0,0.8975,2
533,0.35833333333333334,0.1625,0.325,0.041666666666666664,0.1125,0.9225,2
534,0.225,0.10416666666666667,0.41250000000000003,0.04583333333333334,0.2125,0.635,0
535,0.375,0.15,0.4041666666666666,0.06666666666666667,0.004166666666666667,0.86,2
536,0.3666666666666667,0.024999999999999998,0.30833333333333335,0.17916666666666667,0.12083333333333333,0.83,2
537,0.25833333333333336,0.10833333333333334,0.3458333333333334,0.041666666666666664,0.24583333333333335,0.8075,1
538,0.3125,0.0,0.20833333333333334,0.08750000000000001,0.39166666666666666,0.8,2
539,0.39999999999999997,0.0375,0.3416666666666666,0.049999999999999996,0.1708333333333333,0.905,2
540,0.35833333333333334,0.016666666666666666,0.29583333333333334,0.008333333333333333,0.32083333333333336,0.8,2
541,0.30833333333333335,0.10833333333333334,0.2333333333333333,0.07083333333333333,0.2791666666666667,0.815,2
542,0.4166666666666667,0.008333333333333333,0.3666666666666667,0.07916666666666666,0.12916666666666668,0.865,2
543,0.2916666666666667,0.125,0.39999999999999997,0.17500000000000002,0.008333333333333333,0.67,1
544,0.37083333333333335,0.041666666666666664,0.325,0.09166666666666667,0.1708333333333333,0.885,2
545,0.3458333333333334,0.041666666666666664,0.25,0.22916666666666666,0.13333333333333333,0.8125,2
546,0.25416666666666665,0.008333333333333333,0.21666666666666667,0.04583333333333334,0.47500000000000003,0.68,2
547,0.3875,0.04583333333333334,0.4083333333333334,0.09166666666666667,0.06666666666666667,0.9475,2
548,0.31666666666666665,0.125,0.26666666666666666,0.08750000000000001,0.2041666666666667,0.7075,1
549,0.3958333333333333,0.15833333333333333,0.3958333333333333,0.020833333333333332,0.029166666666666664,0.85,2
550,0.3125,0.03333333333333333,0.3333333333333333,0.04583333333333334,0.27499999999999997,0.8575,1
551,0.2791666666666667,0.14166666666666666,0.25,0.016666666666666666,0.3125,0.62,1
552,0.37916666666666665,0.13749999999999998,0.2791666666666667,0.14166666666666666,0.0625,0.85,2
553,0.37083333333333335,0.10833333333333334,0.24166666666666667,0.22083333333333333,0.05833333333333333,0.745,2
554,0.29583333333333334,0.008333333333333333,0.2333333333333333,0.19166666666666665,0.2708333333333333,0.7825,2
555,0.20833333333333334,0.07083333333333333,0.31666666666666665,0.012499999999999999,0.39166666666666666,0.6325,0
556,0.25833333333333336,0.0,0.35833333333333334,0.24166666666666667,0.14166666666666666,0.6775,1
557,0.25416666666666665,0.1125,0.3625,0.2125,0.05833333333333333,0.6425,1
558,0.27499999999999997,0.12083333333333333,0.37916666666666665,0.041666666666666664,0.18333333333333335,0.7125,1
559,0.28750000000000003,0.15,0.375,0.18333333333333335,0.004166666666666667,0.73,1
560,0.3333333333333333,0.10833333333333334,0.225,0.13749999999999998,0.19583333333333333,0.87,2
561,0.3541666666666667,0.029166666666666664,0.37083333333333335,0.14166666666666666,0.10416666666666667,0.8525,2
562,0.2708333333333333,0.12083333333333333,0.3666666666666667,0.024999999999999998,0.21666666666666667,0.6675,1
563,0.31666666666666665,0.08333333333333333,0.2833333333333333,0.2333333333333333,0.08333333333333333,0.8125,1
564,0.35833333333333334,0.075,0.39999999999999997,0.11666666666666665,0.049999999999999996,0.8675,2
565,0.35833333333333334,0.14166666666666666,0.26666666666666666,0.1875,0.04583333333333334,0.795,2
566,0.2791666666666667,0.1625,0.3875,0.12083333333333333,0.049999999999999996,0.695,1
567,0.35833333333333334,0.09166666666666667,0.4041666666666666,0.07083333333333333,0.075,0.7675,2
568,0.37083333333333335,0.12083333333333333,0.28750000000000003,0.004166666666666667,0.21666666666666667,0.815,2
569,0.3833333333333333,0.0,0.3541666666666667,0.24166666666666667,0.020833333333333332,0.77,2
570,0.3541666666666667,0.13749999999999998,0.32083333333333336,0.18333333333333335,0.004166666666666667,0.8,2
571,0.22083333333333333,0.08333333333333333,0.35833333333333334,0.21666666666666667,0.12083333333333333,0.7225,0
572,0.325,0.06666666666666667,0.23750000000000002,0.21666666666666667,0.15416666666666667,0.765,2
573,0.24166666666666667,0.049999999999999996,0.2708333333333333,0.21666666666666667,0.22083333333333333,0.77,0
574,0.2625,0.10416666666666667,0.32916666666666666,0.20833333333333334,0.09583333333333333,0.7675,1
575,0.3958333333333333,0.0,0.35000000000000003,0.012499999999999999,0.24166666666666667,0.7675,2
576,0.2708333333333333,0.05833333333333333,0.33749999999999997,0.08333333333333333,0.25,0.765,1
577,0.3625,0.06666666666666667,0.22083333333333333,0.19583333333333333,0.15416666666666667,0.8,2
578,0.35000000000000003,0.05416666666666667,0.22083333333333333,0.09166666666666667,0.2833333333333333,0.73,2
579,0.4041666666666666,0.10833333333333334,0.35000000000000003,0.08750000000000001,0.049999999999999996,0.845,2
580,0.3666666666666667,0.016666666666666666,0.26666666666666666,0.07083333333333333,0.2791666666666667,0.7625,2
581,0.3,0.1625,0.22083333333333333,0.12916666666666668,0.1875,0.7575,2
582,0.3625,0.11666666666666665,0.29583333333333334,0.07916666666666666,0.14583333333333334,0.78,2
583,0.2916666666666667,0.04583333333333334,0.25,0.12083333333333333,0.2916666666666667,0.7175,1
584,0.3458333333333334,0.1625,0.3333333333333333,0.012499999999999999,0.14583333333333334,0.76,2
585,0.225,0.15833333333333333,0.2708333333333333,0.024999999999999998,0.32083333333333336,0.785,0
586,0.3416666666666666,0.04583333333333334,0.2125,0.24166666666666667,0.15833333333333333,0.875,2
587,0.2625,0.1125,0.3541666666666667,0.15416666666666667,0.11666666666666665,0.68,1
588,0.3333333333333333,0.14583333333333334,0.4041666666666666,0.012499999999999999,0.10416666666666667,0.755,1
589,0.24166666666666667,0.15833333333333333,0.3625,0.20833333333333334,0.029166666666666664,0.7375,0
590,0.3541666666666667,0.1125,0.2916666666666667,0.004166666666666667,0.23750000000000002,0.7525,2
591,0.32916666666666666,0.041666666666666664,0.30416666666666664,0.23750000000000002,0.08750000000000001,0.8525,1
592,0.24583333333333335,0.1125,0.41250000000000003,0.024999999999999998,0.2041666666666667,0.705,0
593,0.20833333333333334,0.07083333333333333,0.22916666666666666,0.1875,0.30416666666666664,0.68,2
594,0.2625,0.07083333333333333,0.35833333333333334,0.004166666666666667,0.30416666666666664,0.7775,1
595,0.32916666666666666,0.10416666666666667,0.3416666666666666,0.05416666666666667,0.1708333333333333,0.77,1
596,0.25,0.14583333333333334,0.3625,0.004166666666666667,0.23750000000000002,0.7375,1
597,0.25833333333333336,0.0375,0.26666666666666666,0.0625,0.375,0.73,1
598,0.3625,0.09999999999999999,0.35000000000000003,0.016666666666666666,0.1708333333333333,0.79,2
599,0.4083333333333334,0.14166666666666666,0.375,0.0625,0.012499999999999999,0.8725,2
600,0.25,0.10416666666666667,0.3625,0.18333333333333335,0.09999999999999999,0.7625,1
601,0.31666666666666665,0.012499999999999999,0.28750000000000003,0.22916666666666666,0.15416666666666667,0.8375,1
602,0.2625,0.0625,0.3958333333333333,0.16666666666666666,0.1125,0.855,1
603,0.37083333333333335,0.075,0.3416666666666666,0.05416666666666667,0.15833333333333333,0.8025,2
604,0.3,0.10833333333333334,0.4041666666666666,0.012499999999999999,0.17500000000000002,0.855,1
605,0.37916666666666665,0.049999999999999996,0.3,0.004166666666666667,0.26666666666666666,0.8425,2
606,0.22083333333333333,0.08333333333333333,0.39999999999999997,0.024999999999999998,0.2708333333333333,0.6025,0
607,0.3666666666666667,0.06666666666666667,0.3458333333333334,0.05833333333333333,0.1625,0.815,2
608,0.225,0.029166666666666664,0.3458333333333334,0.22083333333333333,0.17916666666666667,0.6875,0
609,0.37916666666666665,0.1125,0.2333333333333333,0.07083333333333333,0.2041666666666667,0.7875,2
610,0.31666666666666665,0.08750000000000001,0.2833333333333333,0.08750000000000001,0.225,0.7425,1
611,0.37916666666666665,0.13333333333333333,0.2708333333333333,0.19999999999999998,0.016666666666666666,0.835,2
612,0.2833333333333333,0.08333333333333333,0.4041666666666666,0.19999999999999998,0.029166666666666664,0.7725,1
613,0.22916666666666666,0.06666666666666667,0.325,0.125,0.25416666666666665,0.725,0
614,0.35000000000000003,0.14166666666666666,0.3875,0.09166666666666667,0.029166666666666664,0.8,2
615,0.3,0.09999999999999999,0.24166666666666667,0.16666666666666666,0.19166666666666665,0.7975,2
616,0.25416666666666665,0.020833333333333332,0.24166666666666667,0.0,0.48333333333333334,0.6825,2
617,0.35833333333333334,0.12083333333333333,0.31666666666666665,0.03333333333333333,0.1708333333333333,0.7875,2
618,0.22916666666666666,0.0375,0.31666666666666665,0.15,0.26666666666666666,0.6425,0
619,0.25833333333333336,0.008333333333333333,0.2916666666666667,0.05833333333333333,0.3833333333333333,0.7825,1
620,0.29583333333333334,0.07083333333333333,0.32083333333333336,0.17500000000000002,0.13749999999999998,0.87,1
621,0.3541666666666667,0.029166666666666664,0.3125,0.10416666666666667,0.19999999999999998,0.835,2
622,0.32083333333333336,0.020833333333333332,0.3333333333333333,0.029166666666666664,0.29583333333333334,0.835,1
623,0.2791666666666667,0.024999999999999998,0.3541666666666667,0.049999999999999996,0.2916666666666667,0.795,1
624,0.25,0.08333333333333333,0.29583333333333334,0.004166666666666667,0.3666666666666667,0.7125,1
625,0.375,0.012499999999999999,0.30833333333333335,0.14166666666666666,0.1625,0.91,2
626,0.2625,0.0,0.35833333333333334,0.13333333333333333,0.24583333333333335,0.785,1
627,0.3833333333333333,0.13749999999999998,0.3833333333333333,0.04583333333333334,0.049999999999999996,0.9,2
628,0.30416666666666664,0.029166666666666664,0.3875,0.22083333333333333,0.05833333333333333,0.7425,1
629,0.30416666666666664,0.012499999999999999,0.28750000000000003,0.19999999999999998,0.19583333333333333,0.7725,1
630,0.22083333333333333,0.14583333333333334,0.28750000000000003,0.13749999999999998,0.20833333333333334,0.7025,0
631,0.4083333333333334,0.012499999999999999,0.3416666666666666,0.016666666666666666,0.22083333333333333,0.9275,2
632,0.3,0.16666666666666666,0.325,0.06666666666666667,0.14166666666666666,0.745,1
633,0.25416666666666665,0.05833333333333333,0.28750000000000003,0.016666666666666666,0.3833333333333333,0.6975,1
634,0.35833333333333334,0.10833333333333334,0.3541666666666667,0.0,0.17916666666666667,0.7125,2
635,0.25416666666666665,0.10833333333333334,0.30833333333333335,0.0,0.32916666666666666,0.7575,1
636,0.32083333333333336,0.012499999999999999,0.3666666666666667,0.14583333333333334,0.15416666666666667,0.8225,1
637,0.37083333333333335,0.125,0.375,0.06666666666666667,0.0625,0.855,2
638,0.33749999999999997,0.125,0.24166666666666667,0.049999999999999996,0.24583333333333335,0.76,2
639,0.3958333333333333,0.125,0.3958333333333333,0.0625,0.020833333333333332,0.94,2
640,0.39166666666666666,0.09583333333333333,0.3416666666666666,0.024999999999999998,0.14583333333333334,0.905,2
641,0.30833333333333335,0.12083333333333333,0.26666666666666666,0.049999999999999996,0.25416666666666665,0.7225,1
642,0.25416666666666665,0.07083333333333333,0.3958333333333333,0.125,0.15416666666666667,0.69,1
643,0.24583333333333335,0.012499999999999999,0.3541666666666667,0.09583333333333333,0.2916666666666667,0.7475,0
644,0.375,0.04583333333333334,0.3541666666666667,0.05833333333333333,0.16666666666666666,0.89,2
645,0.4041666666666666,0.10416666666666667,0.27499999999999997,0.05833333333333333,0.15833333333333333,0.8925,2
646,0.25416666666666665,0.09999999999999999,0.2625,0.16666666666666666,0.21666666666666667,0.6825,1
647,0.37916666666666665,0.12916666666666668,0.3666666666666667,0.024999999999999998,0.09999999999999999,0.855,2
648,0.2833333333333333,0.07083333333333333,0.21666666666666667,0.06666666666666667,0.3625,0.7275,2
649,0.21666666666666667,0.14583333333333334,0.25833333333333336,0.13749999999999998,0.24166666666666667,0.7,0
650,0.27499999999999997,0.15,0.39166666666666666,0.05833333333333333,0.125,0.735,1
651,0.3958333333333333,0.16666666666666666,0.37916666666666665,0.049999999999999996,0.008333333333333333,0.88,2
652,0.22083333333333333,0.016666666666666666,0.4166666666666667,0.08333333333333333,0.2625,0.6225,0
653,0.3625,0.13333333333333333,0.3875,0.11666666666666665,0.0,0.775,2
654,0.2125,0.05833333333333333,0.37083333333333335,0.14166666666666666,0.21666666666666667,0.68,0
655,0.27499999999999997,0.10833333333333334,0.25833333333333336,0.004166666666666667,0.3541666666666667,0.7775,1
656,0.3666666666666667,0.008333333333333333,0.3833333333333333,0.15,0.09166666666666667,0.8975,2
657,0.325,0.10416666666666667,0.3875,0.10833333333333334,0.075,0.8,1
658,0.3666666666666667,0.075,0.3541666666666667,0.07916666666666666,0.125,0.83,2
659,0.25416666666666665,0.09999999999999999,0.39999999999999997,0.22916666666666666,0.016666666666666666,0.7475,1
660,0.25416666666666665,0.16666666666666666,0.41250000000000003,0.10833333333333334,0.05833333333333333,0.6225,1
661,0.375,0.12083333333333333,0.3333333333333333,0.008333333333333333,0.1625,0.935,2
662,0.35000000000000003,0.0625,0.4041666666666666,0.029166666666666664,0.15416666666666667,0.79,2
663,0.3125,0.11666666666666665,0.3541666666666667,0.14166666666666666,0.075,0.745,1
664,0.3416666666666666,0.09999999999999999,0.24583333333333335,0.17500000000000002,0.13749999999999998,0.7825,2
665,0.30416666666666664,0.1125,0.3833333333333333,0.03333333333333333,0.16666666666666666,0.8525,1
666,0.3833333333333333,0.13333333333333333,0.4083333333333334,0.041666666666666664,0.03333333333333333,0.8875,2
667,0.30833333333333335,0.06666666666666667,0.24166666666666667,0.14166666666666666,0.24166666666666667,0.7975,2
668,0.32916666666666666,0.09999999999999999,0.2833333333333333,0.012499999999999999,0.27499999999999997,0.785,1
669,0.21666666666666667,0.07083333333333333,0.225,0.15,0.33749999999999997,0.6375,2
670,0.3875,0.14583333333333334,0.25,0.15833333333333333,0.05833333333333333,0.88,2
671,0.26666666666666666,0.13333333333333333,0.4166666666666667,0.004166666666666667,0.17916666666666667,0.7525,1
672,0.41250000000000003,0.07916666666666666,0.3833333333333333,0.008333333333333333,0.11666666666666665,0.9125,2
673,0.2791666666666667,0.012499999999999999,0.41250000000000003,0.2041666666666667,0.09166666666666667,0.74,1
674,0.225,0.03333333333333333,0.25416666666666665,0.11666666666666665,0.37083333333333335,0.665,0
675,0.2625,0.016666666666666666,0.24166666666666667,0.0375,0.44166666666666665,0.7325,2
676,0.26666666666666666,0.13333333333333333,0.27499999999999997,0.075,0.25,0.765,1
677,0.25833333333333336,0.020833333333333332,0.2625,0.08750000000000001,0.37083333333333335,0.71,1
678,0.25416666666666665,0.13333333333333333,0.23750000000000002,0.08750000000000001,0.28750000000000003,0.7375,2
679,0.3875,0.024999999999999998,0.225,0.12083333333333333,0.24166666666666667,0.8775,2
680,0.375,0.020833333333333332,0.32916666666666666,0.125,0.15,0.7475,2
681,0.23750000000000002,0.10416666666666667,0.26666666666666666,0.12083333333333333,0.2708333333333333,0.71,0
682,0.2708333333333333,0.13749999999999998,0.22083333333333333,0.10416666666666667,0.26666666666666666,0.7025,2
683,0.30416666666666664,0.12083333333333333,0.32916666666666666,0.1625,0.08333333333333333,0.7975,1
684,0.27499999999999997,0.09166666666666667,0.3833333333333333,0.24583333333333335,0.004166666666666667,0.765,1
685,0.39166666666666666,0.0625,0.25,0.12083333333333333,0.17500000000000002,0.85,2
686,0.30833333333333335,0.14166666666666666,0.2833333333333333,0.21666666666666667,0.049999999999999996,0.8625,1
687,0.2916666666666667,0.05416666666666667,0.30416666666666664,0.19166666666666665,0.15833333333333333,0.75,1
688,0.4083333333333334,0.029166666666666664,0.325,0.13749999999999998,0.09999999999999999,0.8525,2
689,0.30833333333333335,0.10833333333333334,0.25416666666666665,0.13749999999999998,0.19166666666666665,0.8525,1
690,0.23750000000000002,0.09583333333333333,0.24583333333333335,0.07083333333333333,0.35000000000000003,0.655,2
691,0.25416666666666665,0.029166666666666664,0.37916666666666665,0.07083333333333333,0.26666666666666666,0.6725,1
692,0.28750000000000003,0.13333333333333333,0.2833333333333333,0.020833333333333332,0.27499999999999997,0.77,1
693,0.325,0.14166666666666666,0.375,0.029166666666666664,0.12916666666666668,0.7375,1
694,0.25416666666666665,0.14583333333333334,0.25833333333333336,0.06666666666666667,0.27499999999999997,0.7625,1
695,0.20833333333333334,0.14583333333333334,0.375,0.15833333333333333,0.1125,0.655,0
696,0.30416666666666664,0.05833333333333333,0.22916666666666666,0.12083333333333333,0.28750000000000003,0.7975,2
697,0.39999999999999997,0.008333333333333333,0.2708333333333333,0.049999999999999996,0.2708333333333333,0.875,2
698,0.30416666666666664,0.07916666666666666,0.3666666666666667,0.0375,0.2125,0.765,1
699,0.30833333333333335,0.07083333333333333,0.3333333333333333,0.25,0.0375,0.75,1
700,0.37916666666666665,0.029166666666666664,0.21666666666666667,0.049999999999999996,0.325,0.91,2
701,0.2791666666666667,0.08333333333333333,0.33749999999999997,0.22916666666666666,0.07083333333333333,0.7775,1
702,0.22083333333333333,0.004166666666666667,0.325,0.10833333333333334,0.3416666666666666,0.895,0
703,0.3833333333333333,0.024999999999999998,0.2125,0.1125,0.26666666666666666,0.8175,2
704,0.3333333333333333,0.04583333333333334,0.24583333333333335,0.09583333333333333,0.2791666666666667,0.8175,2
705,0.375,0.06666666666666667,0.3666666666666667,0.024999999999999998,0.16666666666666666,0.8,2
706,0.35000000000000003,0.09583333333333333,0.39999999999999997,0.05833333333333333,0.09583333333333333,0.8525,2
707,0.22083333333333333,0.004166666666666667,0.37916666666666665,0.12916666666666668,0.26666666666666666,0.6625,0
708,0.2791666666666667,0.004166666666666667,0.4083333333333334,0.16666666666666666,0.14166666666666666,0.7875,1
709,0.4041666666666666,0.04583333333333334,0.33749999999999997,0.14583333333333334,0.06666666666666667,0.9075,2
710,0.4041666666666666,0.14583333333333334,0.3625,0.024999999999999998,0.0625,0.84,2
711,0.26666666666666666,0.1625,0.2125,0.17916666666666667,0.17916666666666667,0.785,2
712,0.4166666666666667,0.049999999999999996,0.2791666666666667,0.020833333333333332,0.2333333333333333,0.9475,2
713,0.3,0.041666666666666664,0.2791666666666667,0.20833333333333334,0.1708333333333333,0.8025,1
714,0.22083333333333333,0.016666666666666666,0.24166666666666667,0.15,0.37083333333333335,0.69,2
715,0.24166666666666667,0.1625,0.3,0.125,0.1708333333333333,0.7075,0
716,0.3458333333333334,0.125,0.3666666666666667,0.09583333333333333,0.06666666666666667,0.73,2
717,0.3958333333333333,0.13749999999999998,0.3666666666666667,0.004166666666666667,0.09583333333333333,0.81,2
718,0.2916666666666667,0.14583333333333334,0.3958333333333333,0.15,0.016666666666666666,0.85,1
719,0.27499999999999997,0.11666666666666665,0.26666666666666666,0.04583333333333334,0.29583333333333334,0.72,1
720,0.29583333333333334,0.13749999999999998,0.2333333333333333,0.18333333333333335,0.15,0.7125,2
721,0.32083333333333336,0.049999999999999996,0.3125,0.075,0.24166666666666667,0.72,1
722,0.24166666666666667,0.020833333333333332,0.32083333333333336,0.225,0.19166666666666665,0.8175,0
723,0.2791666666666667,0.12083333333333333,0.3458333333333334,0.2333333333333333,0.020833333333333332,0.765,1
724,0.3458333333333334,0.15,0.2916666666666667,0.07083333333333333,0.14166666666666666,0.875,2
725,0.2125,0.13749999999999998,0.375,0.024999999999999998,0.25,0.635,0
726,0.2333333333333333,0.1625,0.25416666666666665,0.016666666666666666,0.3333333333333333,0.83,0
727,0.3333333333333333,0.125,0.21666666666666667,0.16666666666666666,0.15833333333333333,0.7525,2
728,0.24583333333333335,0.09583333333333333,0.2708333333333333,0.2333333333333333,0.15416666666666667,0.725,0
729,0.37916666666666665,0.1625,0.2625,0.19166666666666665,0.004166666666666667,0.745,2
730,0.22083333333333333,0.008333333333333333,0.3541666666666667,0.1125,0.30416666666666664,0.655,0
731,0.25416666666666665,0.10416666666666667,0.2625,0.14583333333333334,0.2333333333333333,0.7825,1
732,0.37916666666666665,0.07916666666666666,0.2833333333333333,0.09166666666666667,0.16666666666666666,0.8175,2
733,0.375,0.05416666666666667,0.25,0.020833333333333332,0.3,0.7625,2
734,0.3833333333333333,0.0375,0.28750000000000003,0.2041666666666667,0.08750000000000001,0.7025,2
735,0.37916666666666665,0.0625,0.30416666666666664,0.075,0.17916666666666667,0.85,2
736,0.32083333333333336,0.004166666666666667,0.30833333333333335,0.09999999999999999,0.26666666666666666,0.81,1
737,0.24166666666666667,0.10833333333333334,0.41250000000000003,0.13333333333333333,0.10416666666666667,0.7,0
738,0.29583333333333334,0.020833333333333332,0.33749999999999997,0.2333333333333333,0.1125,0.775,1
739,0.3458333333333334,0.012499999999999999,0.2833333333333333,0.13749999999999998,0.22083333333333333,0.87,2
740,0.37916666666666665,0.09999999999999999,0.28750000000000003,0.05833333333333333,0.17500000000000002,0.825,2
741,0.22916666666666666,0.05833333333333333,0.29583333333333334,0.1708333333333333,0.24583333333333335,0.6775,0
742,0.2916666666666667,0.029166666666666664,0.24166666666666667,0.20833333333333334,0.22916666666666666,0.7725,2
743,0.21666666666666667,0.07083333333333333,0.24166666666666667,0.22083333333333333,0.25,0.62,2
744,0.3125,0.12083333333333333,0.4083333333333334,0.03333333333333333,0.125,0.7975,1
745,0.39166666666666666,0.15416666666666667,0.39999999999999997,0.03333333333333333,0.020833333333333332,0.79,2
746,0.3666666666666667,0.08750000000000001,0.35000000000000003,0.08333333333333333,0.1125,0.915,2
747,0.3625,0.13749999999999998,0.23750000000000002,0.20833333333333334,0.05416666666666667,0.8875,2
748,0.3,0.0625,0.39999999999999997,0.05833333333333333,0.17916666666666667,0.7775,1
749,0.3833333333333333,0.07916666666666666,0.31666666666666665,0.06666666666666667,0.15416666666666667,0.755,2
750,0.21666666666666667,0.04583333333333334,0.20833333333333334,0.24583333333333335,0.2833333333333333,0.7325,2
751,0.4083333333333334,0.06666666666666667,0.35833333333333334,0.05833333333333333,0.10833333333333334,0.92,2
752,0.4041666666666666,0.06666666666666667,0.37083333333333335,0.041666666666666664,0.11666666666666665,0.8925,2
753,0.4166666666666667,0.004166666666666667,0.3333333333333333,0.1625,0.08333333333333333,0.8375,2
754,0.4041666666666666,0.029166666666666664,0.33749999999999997,0.049999999999999996,0.17916666666666667,0.8825,2
755,0.2708333333333333,0.09166666666666667,0.29583333333333334,0.041666666666666664,0.3,0.7275,1
756,0.3666666666666667,0.15,0.225,0.09999999999999999,0.15833333333333333,0.77,2
757,0.22916666666666666,0.004166666666666667,0.3458333333333334,0.15,0.2708333333333333,0.6825,0
758,0.2125,0.13749999999999998,0.41250000000000003,0.03333333333333333,0.2041666666666667,0.66,0
759,0.25833333333333336,0.14583333333333334,0.39999999999999997,0.08333333333333333,0.1125,0.6375,1
760,0.2125,0.09583333333333333,0.2125,0.19583333333333333,0.2833333333333333,0.7575,2
761,0.2708333333333333,0.008333333333333333,0.32916666666666666,0.09999999999999999,0.2916666666666667,0.745,1
762,0.26666666666666666,0.11666666666666665,0.26666666666666666,0.225,0.125,0.7625,1
763,0.28750000000000003,0.09166666666666667,0.22083333333333333,0.10833333333333334,0.2916666666666667,0.78,2
764,0.25416666666666665,0.0375,0.37916666666666665,0.2333333333333333,0.09583333333333333,0.7525,1
765,0.22916666666666666,0.075,0.2791666666666667,0.21666666666666667,0.19999999999999998,0.56,0
766,0.2791666666666667,0.06666666666666667,0.31666666666666665,0.041666666666666664,0.29583333333333334,0.7325,1
767,0.32916666666666666,0.13333333333333333,0.3666666666666667,0.024999999999999998,0.14583333333333334,0.7725,1
768,0.2833333333333333,0.06666666666666667,0.35000000000000003,0.012499999999999999,0.28750000000000003,0.72,1
769,0.21666666666666667,0.06666666666666667,0.3541666666666667,0.049999999999999996,0.3125,0.63,0
770,0.39166666666666666,0.15,0.2708333333333333,0.041666666666666664,0.14583333333333334,0.8925,2
771,0.29583333333333334,0.041666666666666664,0.35000000000000003,0.20833333333333334,0.10416666666666667,0.815,1
772,0.2916666666666667,0.024999999999999998,0.3625,0.09166666666666667,0.22916666666666666,0.7875,1
773,0.35000000000000003,0.04583333333333334,0.225,0.25,0.12916666666666668,0.86,2
774,0.3875,0.049999999999999996,0.30416666666666664,0.15416666666666667,0.10416666666666667,0.94,2
775,0.29583333333333334,0.07083333333333333,0.2791666666666667,0.14166666666666666,0.2125,0.7475,1
776,0.4041666666666666,0.11666666666666665,0.37916666666666665,0.05416666666666667,0.04583333333333334,0.885,2
777,0.37083333333333335,0.004166666666666667,0.37916666666666665,0.008333333333333333,0.23750000000000002,0.785,2
